ticket_id,customer_id,issue_type,created_date,resolution_time_hours,ai_preventable,potential_savings
TKT001161,CUST002498,Service Outage,2023-04-14,2.5,FALSE,0
TKT001162,CUST004197,Overage Surprise,2025-01-21,6.25,TRUE,35
TKT001163,CUST000902,Payment Failure,2025-09-14,4.25,TRUE,10
TKT001164,CUST001383,Roaming Charges,2025-01-12,5.25,TRUE,45
TKT001165,CUST003828,Feature Confusion,2024-05-17,4.25,FALSE,0
TKT001166,CUST001487,Plan Optimization,2023-02-03,10,TRUE,15
TKT001167,CUST001636,Billing Error,2024-03-12,18,TRUE,25
TKT001168,CUST000142,Overage Surprise,2025-01-18,0.25,TRUE,35
TKT001169,CUST004256,Service Outage,2023-10-26,2.5,FALSE,0
TKT001170,CUST001777,Plan Optimization,2023-01-01,23,TRUE,15
TKT001171,CUST004248,Plan Optimization,2023-02-06,15,TRUE,15
TKT001172,CUST003324,Roaming Charges,2024-04-25,4.25,TRUE,45
TKT001173,CUST003045,Overage Surprise,2025-08-02,7.25,TRUE,35
TKT001174,CUST004496,Account Security,2025-03-29,4.25,FALSE,0
TKT001175,CUST002673,Feature Confusion,2024-03-15,3.25,FALSE,0
TKT001176,CUST000778,Feature Confusion,2024-04-11,4.25,FALSE,0
TKT001177,CUST000404,Overage Surprise,2025-04-08,3.25,TRUE,35
TKT001178,CUST002620,Payment Failure,2025-01-18,2.25,TRUE,10
TKT001179,CUST003514,Account Security,2023-08-28,6.25,FALSE,0
TKT001180,CUST004788,Roaming Charges,2024-03-27,7.25,TRUE,45
TKT001181,CUST001569,Overage Surprise,2023-04-25,4.25,TRUE,35
TKT001182,CUST000793,Payment Failure,2023-06-11,5.25,TRUE,10
TKT001183,CUST003234,Network Issue,2023-03-04,1.5,FALSE,0
TKT001184,CUST001424,Overage Surprise,2025-09-15,6.25,TRUE,35
TKT001185,CUST001806,Plan Optimization,2025-01-01,16,TRUE,15
TKT001186,CUST003044,Feature Confusion,2025-01-21,5.25,FALSE,0
TKT001187,CUST003996,Service Outage,2023-08-10,1.5,FALSE,0
TKT001188,CUST004391,Network Issue,2024-04-08,1.5,FALSE,0
TKT001189,CUST003115,Payment Failure,2024-10-18,7.25,TRUE,10
TKT001190,CUST003050,Payment Failure,2024-07-11,2.25,TRUE,10
TKT001191,CUST003793,Billing Error,2023-07-30,10,TRUE,25
TKT001192,CUST004212,Service Outage,2025-02-19,1.5,FALSE,0
TKT001193,CUST004644,Service Outage,2023-06-27,0.5,FALSE,0
TKT001194,CUST002858,Billing Error,2025-02-10,1,TRUE,25
TKT001195,CUST001543,Feature Confusion,2024-02-28,7.25,FALSE,0
TKT001196,CUST000982,Network Issue,2024-07-31,3.5,FALSE,0
TKT001197,CUST000899,Payment Failure,2025-08-12,6.25,TRUE,10
TKT001198,CUST000735,Service Outage,2025-06-19,0.5,FALSE,0
TKT001199,CUST001440,Roaming Charges,2025-01-19,3.25,TRUE,45
TKT001200,CUST000741,Plan Optimization,2023-12-11,2,TRUE,15
TKT001201,CUST001261,Overage Surprise,2025-05-02,7.25,TRUE,35
TKT001202,CUST002505,Network Issue,2024-04-17,1.5,FALSE,0
TKT001203,CUST004102,Overage Surprise,2024-08-11,0.25,TRUE,35
TKT001204,CUST003655,Roaming Charges,2023-12-09,4.25,TRUE,45
TKT001205,CUST001468,Payment Failure,2024-12-16,7.25,TRUE,10
TKT001206,CUST001659,Account Security,2025-08-14,2.25,FALSE,0
TKT001207,CUST002555,Plan Optimization,2025-05-03,23,TRUE,15
TKT001208,CUST001624,Plan Optimization,2023-03-13,15,TRUE,15
TKT001209,CUST004019,Account Security,2023-03-14,2.25,FALSE,0
TKT001210,CUST004105,Plan Optimization,2025-08-27,12,TRUE,15
TKT001211,CUST004339,Feature Confusion,2023-09-12,5.25,FALSE,0
TKT001212,CUST001977,Plan Optimization,2023-09-06,10,TRUE,15
TKT001213,CUST003859,Billing Error,2025-04-10,9,TRUE,25
TKT001214,CUST001056,Overage Surprise,2024-08-14,5.25,TRUE,35
TKT001215,CUST000495,Billing Error,2024-03-19,5,TRUE,25
TKT001216,CUST001720,Service Outage,2023-02-05,0.5,FALSE,0
TKT001217,CUST001387,Network Issue,2024-09-04,3.5,FALSE,0
TKT001218,CUST004577,Billing Error,2023-11-20,11,TRUE,25
TKT001219,CUST000494,Billing Error,2025-07-20,14,TRUE,25
TKT001220,CUST004865,Overage Surprise,2024-06-16,1.25,TRUE,35
TKT001221,CUST001702,Service Outage,2024-09-01,2.5,FALSE,0
TKT001222,CUST000703,Overage Surprise,2024-09-08,5.25,TRUE,35
TKT001223,CUST001908,Account Security,2023-05-18,0.25,FALSE,0
TKT001224,CUST002976,Network Issue,2025-08-18,2.5,FALSE,0
TKT001225,CUST002062,Service Outage,2023-03-06,0.5,FALSE,0
TKT001226,CUST002393,Billing Error,2024-07-21,7,TRUE,25
TKT001227,CUST000559,Overage Surprise,2024-10-21,0.25,TRUE,35
TKT001228,CUST001859,Overage Surprise,2024-02-11,3.25,TRUE,35
TKT001229,CUST000921,Billing Error,2024-09-22,3,TRUE,25
TKT001230,CUST000341,Payment Failure,2025-05-25,2.25,TRUE,10
TKT001231,CUST004355,Overage Surprise,2024-03-06,3.25,TRUE,35
TKT001232,CUST000221,Roaming Charges,2024-06-16,1.25,TRUE,45
TKT001233,CUST000598,Roaming Charges,2023-04-02,6.25,TRUE,45
TKT001234,CUST002508,Overage Surprise,2024-10-04,3.25,TRUE,35
TKT001235,CUST004308,Plan Optimization,2023-01-01,8,TRUE,15
TKT001236,CUST002529,Account Security,2024-01-25,7.25,FALSE,0
TKT001237,CUST000638,Overage Surprise,2023-11-17,0.25,TRUE,35
TKT001238,CUST004013,Roaming Charges,2023-04-01,3.25,TRUE,45
TKT001239,CUST004431,Feature Confusion,2025-08-18,6.25,FALSE,0
TKT001240,CUST001801,Plan Optimization,2023-04-26,4,TRUE,15
TKT001241,CUST000559,Billing Error,2024-08-04,10,TRUE,25
TKT001242,CUST003032,Overage Surprise,2025-03-11,1.25,TRUE,35
TKT001243,CUST000956,Payment Failure,2023-03-19,6.25,TRUE,10
TKT001244,CUST002663,Billing Error,2023-08-22,1,TRUE,25
TKT001245,CUST003326,Account Security,2024-01-05,0.25,FALSE,0
TKT001246,CUST001220,Payment Failure,2023-04-16,7.25,TRUE,10
TKT001247,CUST001181,Payment Failure,2023-03-02,2.25,TRUE,10
TKT001248,CUST004272,Billing Error,2024-03-28,17,TRUE,25
TKT001249,CUST000958,Billing Error,2023-10-02,16,TRUE,25
TKT001250,CUST001425,Feature Confusion,2023-12-29,3.25,FALSE,0
TKT001251,CUST002404,Account Security,2024-05-12,4.25,FALSE,0
TKT001252,CUST002770,Feature Confusion,2024-10-17,5.25,FALSE,0
TKT001253,CUST004927,Account Security,2025-02-10,4.25,FALSE,0
TKT001254,CUST000267,Account Security,2023-09-18,0.25,FALSE,0
TKT001255,CUST000489,Plan Optimization,2023-04-07,15,TRUE,15
TKT001256,CUST001142,Billing Error,2024-07-26,17,TRUE,25
TKT001257,CUST001504,Account Security,2024-01-31,4.25,FALSE,0
TKT001258,CUST003130,Plan Optimization,2024-06-29,10,TRUE,15
TKT001259,CUST003402,Service Outage,2024-07-26,1.5,FALSE,0
TKT001260,CUST001593,Service Outage,2025-03-09,2.5,FALSE,0
TKT001261,CUST004692,Account Security,2025-08-30,4.25,FALSE,0
TKT001262,CUST004438,Payment Failure,2024-10-31,7.25,TRUE,10
TKT001263,CUST000418,Service Outage,2023-12-13,0.5,FALSE,0
TKT001264,CUST004127,Overage Surprise,2023-07-12,4.25,TRUE,35
TKT001265,CUST003396,Roaming Charges,2024-08-18,2.25,TRUE,45
TKT001266,CUST002737,Roaming Charges,2023-09-16,3.25,TRUE,45
TKT001267,CUST004027,Plan Optimization,2025-06-20,4,TRUE,15
TKT001268,CUST001688,Billing Error,2023-03-05,18,TRUE,25
TKT001269,CUST004427,Feature Confusion,2023-05-27,1.25,FALSE,0
TKT001270,CUST002067,Overage Surprise,2024-03-07,6.25,TRUE,35
TKT001271,CUST002204,Roaming Charges,2024-11-11,0.25,TRUE,45
TKT001272,CUST001449,Service Outage,2024-11-17,0.5,FALSE,0
TKT001273,CUST001040,Billing Error,2023-07-24,22,TRUE,25
TKT001274,CUST004372,Account Security,2023-06-25,4.25,FALSE,0
TKT001275,CUST000172,Billing Error,2025-04-19,1,TRUE,25
TKT001276,CUST004391,Overage Surprise,2025-06-23,3.25,TRUE,35
TKT001277,CUST002384,Feature Confusion,2024-07-27,1.25,FALSE,0
TKT001278,CUST000767,Feature Confusion,2023-09-26,3.25,FALSE,0
TKT001279,CUST003312,Service Outage,2023-07-02,3.5,FALSE,0
TKT001280,CUST004397,Service Outage,2024-03-21,0.5,FALSE,0
TKT001281,CUST003450,Plan Optimization,2023-01-23,23,TRUE,15
TKT001282,CUST004351,Roaming Charges,2023-04-04,1.25,TRUE,45
TKT001283,CUST000280,Overage Surprise,2024-10-04,2.25,TRUE,35
TKT001284,CUST001232,Overage Surprise,2025-04-14,0.25,TRUE,35
TKT001285,CUST000476,Payment Failure,2025-09-05,0.25,TRUE,10
TKT001286,CUST003822,Plan Optimization,2024-03-10,2,TRUE,15
TKT001287,CUST004236,Account Security,2023-04-09,7.25,FALSE,0
TKT001288,CUST000808,Account Security,2025-07-27,4.25,FALSE,0
TKT001289,CUST003003,Plan Optimization,2024-10-26,10,TRUE,15
TKT001290,CUST000570,Network Issue,2024-07-18,0.5,FALSE,0
TKT001291,CUST001785,Billing Error,2025-06-16,21,TRUE,25
TKT001292,CUST004381,Overage Surprise,2024-12-03,3.25,TRUE,35
TKT001293,CUST001106,Overage Surprise,2023-01-10,6.25,TRUE,35
TKT001294,CUST004813,Account Security,2025-04-01,5.25,FALSE,0
TKT001295,CUST000196,Network Issue,2025-05-11,2.5,FALSE,0
TKT001296,CUST001240,Payment Failure,2023-01-31,1.25,TRUE,10
TKT001297,CUST002371,Payment Failure,2025-04-23,0.25,TRUE,10
TKT001298,CUST001193,Network Issue,2023-03-23,3.5,FALSE,0
TKT001299,CUST004930,Payment Failure,2025-05-18,2.25,TRUE,10
TKT001300,CUST004231,Service Outage,2024-11-12,0.5,FALSE,0
TKT001301,CUST002006,Account Security,2023-01-27,1.25,FALSE,0
TKT001302,CUST001476,Account Security,2024-06-27,0.25,FALSE,0
TKT001303,CUST004552,Payment Failure,2023-03-13,5.25,TRUE,10
TKT001304,CUST003896,Payment Failure,2025-08-16,3.25,TRUE,10
TKT001305,CUST002605,Roaming Charges,2023-01-07,3.25,TRUE,45
TKT001306,CUST000522,Network Issue,2025-01-08,0.5,FALSE,0
TKT001307,CUST001074,Billing Error,2024-01-21,14,TRUE,25
TKT001308,CUST000004,Service Outage,2023-06-17,3.5,FALSE,0
TKT001309,CUST000472,Plan Optimization,2024-06-02,5,TRUE,15
TKT001310,CUST003095,Payment Failure,2023-03-15,3.25,TRUE,10
TKT001311,CUST004107,Network Issue,2023-03-07,0.5,FALSE,0
TKT001312,CUST003708,Feature Confusion,2023-03-13,0.25,FALSE,0
TKT001313,CUST000426,Account Security,2025-06-05,1.25,FALSE,0
TKT001314,CUST004344,Billing Error,2024-12-21,8,TRUE,25
TKT001315,CUST002339,Overage Surprise,2024-06-03,7.25,TRUE,35
TKT001316,CUST003348,Billing Error,2025-08-16,24,TRUE,25
TKT001317,CUST004546,Service Outage,2024-07-22,2.5,FALSE,0
TKT001318,CUST004276,Plan Optimization,2025-01-24,9,TRUE,15
TKT001319,CUST004858,Plan Optimization,2025-08-29,20,TRUE,15
TKT001320,CUST000814,Plan Optimization,2023-04-16,3,TRUE,15
TKT001321,CUST003344,Plan Optimization,2023-05-11,2,TRUE,15
TKT001322,CUST001693,Feature Confusion,2025-09-10,2.25,FALSE,0
TKT001323,CUST000403,Network Issue,2023-01-30,3.5,FALSE,0
TKT001324,CUST002019,Billing Error,2025-07-05,10,TRUE,25
TKT001325,CUST000805,Service Outage,2023-10-18,0.5,FALSE,0
TKT001326,CUST004331,Roaming Charges,2023-10-04,1.25,TRUE,45
TKT001327,CUST004812,Network Issue,2023-03-25,1.5,FALSE,0
TKT001328,CUST000788,Account Security,2025-07-19,0.25,FALSE,0
TKT001329,CUST002213,Account Security,2025-02-25,2.25,FALSE,0
TKT001330,CUST001544,Overage Surprise,2024-07-18,4.25,TRUE,35
TKT001331,CUST001500,Account Security,2023-05-19,3.25,FALSE,0
TKT001332,CUST002507,Billing Error,2025-01-29,23,TRUE,25
TKT001333,CUST004115,Billing Error,2023-08-08,8,TRUE,25
TKT001334,CUST000532,Billing Error,2025-07-22,21,TRUE,25
TKT001335,CUST003442,Billing Error,2024-06-10,24,TRUE,25
TKT001336,CUST003247,Feature Confusion,2023-06-20,3.25,FALSE,0
TKT001337,CUST000606,Overage Surprise,2023-02-22,2.25,TRUE,35
TKT001338,CUST003760,Overage Surprise,2025-08-23,3.25,TRUE,35
TKT001339,CUST000039,Account Security,2023-06-03,7.25,FALSE,0
TKT001340,CUST002294,Overage Surprise,2023-11-25,1.25,TRUE,35
TKT001341,CUST000853,Overage Surprise,2025-03-10,4.25,TRUE,35
TKT001342,CUST001525,Payment Failure,2024-01-10,5.25,TRUE,10
TKT001343,CUST000842,Roaming Charges,2024-07-02,6.25,TRUE,45
TKT001344,CUST002595,Payment Failure,2023-04-23,7.25,TRUE,10
TKT001345,CUST002820,Plan Optimization,2023-08-07,15,TRUE,15
TKT001346,CUST004585,Network Issue,2023-01-05,3.5,FALSE,0
TKT001347,CUST003978,Roaming Charges,2023-02-26,4.25,TRUE,45
TKT001348,CUST000522,Overage Surprise,2023-01-04,7.25,TRUE,35
TKT001349,CUST002739,Feature Confusion,2024-07-15,1.25,FALSE,0
TKT001350,CUST004391,Payment Failure,2024-10-19,2.25,TRUE,10
TKT001351,CUST004661,Overage Surprise,2023-02-14,5.25,TRUE,35
TKT001352,CUST000877,Overage Surprise,2023-04-16,0.25,TRUE,35
TKT001353,CUST001884,Service Outage,2024-09-16,0.5,FALSE,0
TKT001354,CUST003027,Overage Surprise,2023-09-21,3.25,TRUE,35
TKT001355,CUST000980,Account Security,2024-12-03,4.25,FALSE,0
TKT001356,CUST003730,Billing Error,2024-03-09,23,TRUE,25
TKT001357,CUST003325,Roaming Charges,2023-12-18,0.25,TRUE,45
TKT001358,CUST002870,Network Issue,2023-10-01,2.5,FALSE,0
TKT001359,CUST004646,Plan Optimization,2024-03-29,21,TRUE,15
TKT001360,CUST001291,Payment Failure,2024-04-15,5.25,TRUE,10
TKT001361,CUST003596,Payment Failure,2024-04-16,1.25,TRUE,10
TKT001362,CUST000486,Service Outage,2024-07-30,2.5,FALSE,0
TKT001363,CUST003501,Feature Confusion,2024-11-23,7.25,FALSE,0
TKT001364,CUST003417,Roaming Charges,2023-11-15,4.25,TRUE,45
TKT001365,CUST000320,Feature Confusion,2024-10-05,6.25,FALSE,0
TKT001366,CUST002397,Billing Error,2025-08-08,6,TRUE,25
TKT001367,CUST002258,Service Outage,2024-09-19,1.5,FALSE,0
TKT001368,CUST002145,Overage Surprise,2023-02-26,4.25,TRUE,35
TKT001369,CUST000386,Network Issue,2025-02-02,1.5,FALSE,0
TKT001370,CUST003224,Service Outage,2023-02-16,3.5,FALSE,0
TKT001371,CUST004811,Roaming Charges,2024-06-07,1.25,TRUE,45
TKT001372,CUST004792,Account Security,2023-06-30,3.25,FALSE,0
TKT001373,CUST002021,Plan Optimization,2025-08-20,8,TRUE,15
TKT001374,CUST002180,Billing Error,2025-08-04,19,TRUE,25
TKT001375,CUST000295,Roaming Charges,2023-07-12,1.25,TRUE,45
TKT001376,CUST000121,Account Security,2024-10-01,2.25,FALSE,0
TKT001377,CUST002436,Billing Error,2023-03-15,22,TRUE,25
TKT001378,CUST002504,Feature Confusion,2023-03-06,3.25,FALSE,0
TKT001379,CUST001966,Roaming Charges,2023-02-17,5.25,TRUE,45
TKT001380,CUST000106,Plan Optimization,2024-11-17,3,TRUE,15
TKT001381,CUST002901,Feature Confusion,2025-07-04,0.25,FALSE,0
TKT001382,CUST000316,Feature Confusion,2024-12-01,0.25,FALSE,0
TKT001383,CUST000561,Service Outage,2024-12-07,2.5,FALSE,0
TKT001384,CUST003859,Payment Failure,2024-05-16,4.25,TRUE,10
TKT001385,CUST000691,Feature Confusion,2023-10-08,7.25,FALSE,0
TKT001386,CUST004189,Network Issue,2024-09-01,0.5,FALSE,0
TKT001387,CUST000247,Roaming Charges,2023-03-19,7.25,TRUE,45
TKT001388,CUST003902,Payment Failure,2024-04-27,5.25,TRUE,10
TKT001389,CUST004296,Feature Confusion,2024-09-28,5.25,FALSE,0
TKT001390,CUST000427,Payment Failure,2023-06-23,4.25,TRUE,10
TKT001391,CUST000225,Account Security,2023-01-22,6.25,FALSE,0
TKT001392,CUST000166,Billing Error,2024-01-24,15,TRUE,25
TKT001393,CUST004409,Service Outage,2024-06-06,3.5,FALSE,0
TKT001394,CUST000893,Network Issue,2025-04-06,1.5,FALSE,0
TKT001395,CUST001156,Feature Confusion,2025-06-02,1.25,FALSE,0
TKT001396,CUST001378,Service Outage,2025-07-03,2.5,FALSE,0
TKT001397,CUST002388,Billing Error,2023-09-02,24,TRUE,25
TKT001398,CUST001499,Feature Confusion,2023-04-17,3.25,FALSE,0
TKT001399,CUST004971,Roaming Charges,2023-05-10,0.25,TRUE,45
TKT001400,CUST001422,Feature Confusion,2025-06-11,2.25,FALSE,0
TKT001401,CUST002741,Overage Surprise,2023-02-28,5.25,TRUE,35
TKT001402,CUST001980,Plan Optimization,2024-09-07,12,TRUE,15
TKT001403,CUST000527,Plan Optimization,2024-08-20,15,TRUE,15
TKT001404,CUST001085,Plan Optimization,2024-07-06,11,TRUE,15
TKT001405,CUST001068,Feature Confusion,2025-03-15,4.25,FALSE,0
TKT001406,CUST001320,Plan Optimization,2024-04-29,12,TRUE,15
TKT001407,CUST002888,Plan Optimization,2024-07-31,3,TRUE,15
TKT001408,CUST004851,Roaming Charges,2023-07-19,7.25,TRUE,45
TKT001409,CUST000671,Overage Surprise,2024-01-31,3.25,TRUE,35
TKT001410,CUST004638,Feature Confusion,2023-04-03,7.25,FALSE,0
TKT001411,CUST000095,Service Outage,2024-07-09,2.5,FALSE,0
TKT001412,CUST001919,Plan Optimization,2024-04-12,7,TRUE,15
TKT001413,CUST002879,Account Security,2023-09-25,4.25,FALSE,0
TKT001414,CUST002693,Service Outage,2024-08-12,0.5,FALSE,0
TKT001415,CUST004861,Roaming Charges,2025-05-02,2.25,TRUE,45
TKT001416,CUST000418,Network Issue,2023-05-15,1.5,FALSE,0
TKT001417,CUST004744,Payment Failure,2023-11-03,6.25,TRUE,10
TKT001418,CUST002672,Overage Surprise,2023-02-24,1.25,TRUE,35
TKT001419,CUST003411,Overage Surprise,2023-12-08,2.25,TRUE,35
TKT001420,CUST004719,Service Outage,2023-06-01,0.5,FALSE,0
TKT001421,CUST002785,Account Security,2024-12-13,5.25,FALSE,0
TKT001422,CUST001319,Network Issue,2024-06-12,0.5,FALSE,0
TKT001423,CUST003691,Service Outage,2024-11-03,1.5,FALSE,0
TKT001424,CUST001179,Overage Surprise,2023-02-11,5.25,TRUE,35
TKT001425,CUST002403,Network Issue,2023-07-23,3.5,FALSE,0
TKT001426,CUST003356,Overage Surprise,2025-02-20,6.25,TRUE,35
TKT001427,CUST002961,Service Outage,2023-03-08,0.5,FALSE,0
TKT001428,CUST002914,Overage Surprise,2024-01-08,0.25,TRUE,35
TKT001429,CUST003052,Payment Failure,2025-04-21,0.25,TRUE,10
TKT001430,CUST003406,Overage Surprise,2023-12-08,4.25,TRUE,35
TKT001431,CUST002449,Billing Error,2025-02-21,6,TRUE,25
TKT001432,CUST000075,Service Outage,2023-08-17,0.5,FALSE,0
TKT001433,CUST000173,Network Issue,2024-10-28,3.5,FALSE,0
TKT001434,CUST002832,Payment Failure,2024-12-04,5.25,TRUE,10
TKT001435,CUST000254,Overage Surprise,2024-04-19,4.25,TRUE,35
TKT001436,CUST002127,Plan Optimization,2025-03-06,9,TRUE,15
TKT001437,CUST001767,Overage Surprise,2025-02-13,6.25,TRUE,35
TKT001438,CUST002236,Overage Surprise,2023-10-04,4.25,TRUE,35
TKT001439,CUST002897,Plan Optimization,2023-02-25,2,TRUE,15
TKT001440,CUST001609,Payment Failure,2024-08-20,3.25,TRUE,10
TKT001441,CUST000698,Billing Error,2023-03-12,12,TRUE,25
TKT001442,CUST003545,Roaming Charges,2025-07-30,1.25,TRUE,45
TKT001443,CUST004955,Plan Optimization,2025-08-22,12,TRUE,15
TKT001444,CUST002201,Payment Failure,2025-01-21,2.25,TRUE,10
TKT001445,CUST004986,Network Issue,2025-05-06,2.5,FALSE,0
TKT001446,CUST003518,Plan Optimization,2025-08-10,18,TRUE,15
TKT001447,CUST001473,Payment Failure,2023-03-21,6.25,TRUE,10
TKT001448,CUST004317,Service Outage,2025-09-12,2.5,FALSE,0
TKT001449,CUST001325,Account Security,2024-09-28,5.25,FALSE,0
TKT001450,CUST002336,Billing Error,2024-01-15,17,TRUE,25
TKT001451,CUST002999,Payment Failure,2025-03-08,0.25,TRUE,10
TKT001452,CUST000494,Overage Surprise,2025-09-14,2.25,TRUE,35
TKT001453,CUST003994,Billing Error,2023-12-16,1,TRUE,25
TKT001454,CUST001752,Plan Optimization,2023-02-06,9,TRUE,15
TKT001455,CUST003913,Feature Confusion,2023-06-02,1.25,FALSE,0
TKT001456,CUST001031,Roaming Charges,2023-11-18,4.25,TRUE,45
TKT001457,CUST001551,Service Outage,2025-01-12,2.5,FALSE,0
TKT001458,CUST004503,Plan Optimization,2025-07-07,10,TRUE,15
TKT001459,CUST004466,Feature Confusion,2024-11-24,1.25,FALSE,0
TKT001460,CUST001029,Feature Confusion,2023-07-30,0.25,FALSE,0
TKT001461,CUST000105,Network Issue,2024-12-23,2.5,FALSE,0
TKT001462,CUST001512,Service Outage,2023-03-29,0.5,FALSE,0
TKT001463,CUST004209,Network Issue,2024-01-11,3.5,FALSE,0
TKT001464,CUST000454,Plan Optimization,2023-06-01,15,TRUE,15
TKT001465,CUST001841,Payment Failure,2023-03-04,3.25,TRUE,10
TKT001466,CUST000332,Account Security,2023-11-03,3.25,FALSE,0
TKT001467,CUST004135,Payment Failure,2025-04-18,1.25,TRUE,10
TKT001468,CUST001438,Feature Confusion,2023-04-25,2.25,FALSE,0
TKT001469,CUST001781,Feature Confusion,2023-01-09,6.25,FALSE,0
TKT001470,CUST004539,Overage Surprise,2025-02-12,1.25,TRUE,35
TKT001471,CUST001871,Service Outage,2025-05-31,3.5,FALSE,0
TKT001472,CUST000426,Service Outage,2024-09-21,3.5,FALSE,0
TKT001473,CUST002930,Network Issue,2025-04-09,1.5,FALSE,0
TKT001474,CUST004732,Overage Surprise,2024-10-14,7.25,TRUE,35
TKT001475,CUST002695,Plan Optimization,2023-06-06,20,TRUE,15
TKT001476,CUST001181,Roaming Charges,2023-10-25,6.25,TRUE,45
TKT001477,CUST001814,Roaming Charges,2025-07-21,1.25,TRUE,45
TKT001478,CUST001750,Account Security,2024-10-01,0.25,FALSE,0
TKT001479,CUST001331,Feature Confusion,2023-10-25,7.25,FALSE,0
TKT001480,CUST000504,Payment Failure,2023-07-23,0.25,TRUE,10
TKT001481,CUST002029,Plan Optimization,2023-09-14,24,TRUE,15
TKT001482,CUST004997,Overage Surprise,2025-08-31,6.25,TRUE,35
TKT001483,CUST004718,Roaming Charges,2025-02-15,7.25,TRUE,45
TKT001484,CUST002496,Service Outage,2025-02-16,0.5,FALSE,0
TKT001485,CUST001227,Payment Failure,2025-04-25,3.25,TRUE,10
TKT001486,CUST004698,Plan Optimization,2023-03-09,21,TRUE,15
TKT001487,CUST004218,Payment Failure,2023-10-28,4.25,TRUE,10
TKT001488,CUST004739,Service Outage,2024-11-11,2.5,FALSE,0
TKT001489,CUST002037,Account Security,2024-10-29,4.25,FALSE,0
TKT001490,CUST001299,Roaming Charges,2024-10-09,7.25,TRUE,45
TKT001491,CUST002843,Service Outage,2024-06-17,3.5,FALSE,0
TKT001492,CUST002506,Feature Confusion,2024-11-05,6.25,FALSE,0
TKT001493,CUST002326,Overage Surprise,2024-06-04,5.25,TRUE,35
TKT001494,CUST001196,Service Outage,2024-10-29,2.5,FALSE,0
TKT001495,CUST004139,Network Issue,2025-02-14,2.5,FALSE,0
TKT001496,CUST000626,Plan Optimization,2023-11-12,15,TRUE,15
TKT001497,CUST004353,Account Security,2023-10-13,3.25,FALSE,0
TKT001498,CUST001960,Plan Optimization,2023-09-06,22,TRUE,15
TKT001499,CUST004583,Plan Optimization,2024-02-20,4,TRUE,15
TKT001500,CUST002156,Payment Failure,2023-08-10,3.25,TRUE,10
TKT001501,CUST004306,Account Security,2025-07-05,5.25,FALSE,0
TKT001502,CUST000815,Service Outage,2023-10-11,2.5,FALSE,0
TKT001503,CUST002605,Feature Confusion,2023-08-09,7.25,FALSE,0
TKT001504,CUST002058,Account Security,2024-07-31,6.25,FALSE,0
TKT001505,CUST001506,Plan Optimization,2023-02-16,17,TRUE,15
TKT001506,CUST003700,Overage Surprise,2024-06-02,3.25,TRUE,35
TKT001507,CUST004916,Network Issue,2025-04-20,3.5,FALSE,0
TKT001508,CUST000914,Overage Surprise,2023-07-16,4.25,TRUE,35
TKT001509,CUST001028,Billing Error,2023-01-10,10,TRUE,25
TKT001510,CUST000740,Payment Failure,2025-02-02,5.25,TRUE,10
TKT001511,CUST000467,Service Outage,2025-09-03,1.5,FALSE,0
TKT001512,CUST004643,Service Outage,2025-08-25,0.5,FALSE,0
TKT001513,CUST002610,Service Outage,2023-08-27,0.5,FALSE,0
TKT001514,CUST002109,Network Issue,2024-01-13,1.5,FALSE,0
TKT001515,CUST003842,Account Security,2025-05-07,2.25,FALSE,0
TKT001516,CUST002693,Account Security,2023-09-13,3.25,FALSE,0
TKT001517,CUST000847,Billing Error,2023-07-18,18,TRUE,25
TKT001518,CUST003338,Roaming Charges,2023-09-12,2.25,TRUE,45
TKT001519,CUST001926,Account Security,2024-03-17,6.25,FALSE,0
TKT001520,CUST002340,Plan Optimization,2025-08-19,9,TRUE,15
TKT001521,CUST002688,Billing Error,2025-07-18,21,TRUE,25
TKT001522,CUST001390,Payment Failure,2023-05-28,1.25,TRUE,10
TKT001523,CUST000571,Payment Failure,2025-01-29,6.25,TRUE,10
TKT001524,CUST004866,Feature Confusion,2024-03-07,1.25,FALSE,0
